id,input_lang,prompt,target,rag_prompt_2,rag_prompt_10,rag_prompt_5
979_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đang ở cơ quan. Hùng đi vào bếp. Hùng đang ở cơ quan. Hùng đang ở trong trường. Bình đi đến công viên. Mai đi vào bếp. Hùng di chuyển vào bếp. Mai đi đến văn phòng. Hùng đang ở rạp chiếu phim hoặc ở trường. Bình đang ở trong trường.
</context>

QUESTION: Mai có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Đúng,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đi đến văn phòng. Hùng đang ở cơ quan.
</context>

QUESTION: Mai có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đi đến văn phòng. Hùng đang ở cơ quan. Hùng đang ở cơ quan. Mai đi vào bếp. Hùng đang ở rạp chiếu phim hoặc ở trường. Hùng đang ở trong trường. Bình đang ở trong trường. Hùng đi vào bếp. Hùng di chuyển vào bếp. Bình đi đến công viên.
</context>

QUESTION: Mai có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đi đến văn phòng. Hùng đang ở cơ quan. Hùng đang ở cơ quan. Mai đi vào bếp. Hùng đang ở rạp chiếu phim hoặc ở trường.
</context>

QUESTION: Mai có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
937_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai chuyển đến trường. Bình đi xem phim. Thảo quay lại công viên. Thảo đang ở trong rạp chiếu phim. Bình đang ở trường hoặc ở bếp. Thảo đang ở văn phòng.
</context>

QUESTION: Bình có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Có lẽ,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trường hoặc ở bếp. Mai chuyển đến trường.
</context>

QUESTION: Bình có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trường hoặc ở bếp. Mai chuyển đến trường. Bình đi xem phim. Thảo đang ở trong rạp chiếu phim. Thảo quay lại công viên. Thảo đang ở văn phòng.
</context>

QUESTION: Bình có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trường hoặc ở bếp. Mai chuyển đến trường. Bình đi xem phim. Thảo đang ở trong rạp chiếu phim. Thảo quay lại công viên.
</context>

QUESTION: Bình có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
965_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình chuyển đến công viên. Thảo đang ở trong trường. Mai quay lại trường học. Hùng đang ở trong phòng ngủ hoặc ở công viên. Bình đang ở trong công viên hoặc ở rạp chiếu phim. Hùng quay lại cơ quan. Hùng đang ở trong công viên. Hùng đi xem phim.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng quay lại cơ quan. Hùng đang ở trong phòng ngủ hoặc ở công viên.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng quay lại cơ quan. Hùng đang ở trong phòng ngủ hoặc ở công viên. Hùng đi xem phim. Mai quay lại trường học. Hùng đang ở trong công viên. Thảo đang ở trong trường. Bình đang ở trong công viên hoặc ở rạp chiếu phim. Bình chuyển đến công viên.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng quay lại cơ quan. Hùng đang ở trong phòng ngủ hoặc ở công viên. Hùng đi xem phim. Mai quay lại trường học. Hùng đang ở trong công viên.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
954_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Thảo quay lại rạp chiếu phim. Bình đi vào bếp. Hùng chuyển vào phòng ngủ. Thảo quay vào bếp. Mai đang ở trong bếp. Bình quay lại công viên. Mai đang ở trong phòng ngủ. Hùng đang ở công viên hoặc văn phòng.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Có lẽ,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đang ở công viên hoặc văn phòng. Mai đang ở trong phòng ngủ.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đang ở công viên hoặc văn phòng. Mai đang ở trong phòng ngủ. Mai đang ở trong bếp. Hùng chuyển vào phòng ngủ. Thảo quay lại rạp chiếu phim. Bình quay lại công viên. Bình đi vào bếp. Thảo quay vào bếp.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đang ở công viên hoặc văn phòng. Mai đang ở trong phòng ngủ. Mai đang ở trong bếp. Hùng chuyển vào phòng ngủ. Thảo quay lại rạp chiếu phim.
</context>

QUESTION: Hùng có ở cơ quan không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
915_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trong trường. Mai đi vào bếp. Hùng đang ở trong công viên. Hùng đang ở trong trường. Bình đang ở trong rạp chiếu phim. Bình đang ở văn phòng.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trong rạp chiếu phim. Hùng đang ở trong trường.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trong rạp chiếu phim. Hùng đang ở trong trường. Hùng đang ở trong công viên. Mai đi vào bếp. Bình đang ở trong trường. Bình đang ở văn phòng.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trong rạp chiếu phim. Hùng đang ở trong trường. Hùng đang ở trong công viên. Mai đi vào bếp. Bình đang ở trong trường.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
920_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đi đến văn phòng. Hùng quay lại bếp. Bình đi vào phòng ngủ. Hùng đi đến trường. Mai đang ở trong công viên. Hùng đi xem phim. Mai đang ở trong rạp chiếu phim. Mai đang ở văn phòng hoặc công viên.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Đúng,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi xem phim. Mai đang ở trong rạp chiếu phim.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi xem phim. Mai đang ở trong rạp chiếu phim. Mai đang ở trong công viên. Mai đang ở văn phòng hoặc công viên. Mai đi đến văn phòng. Hùng đi đến trường. Hùng quay lại bếp. Bình đi vào phòng ngủ.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi xem phim. Mai đang ở trong rạp chiếu phim. Mai đang ở trong công viên. Mai đang ở văn phòng hoặc công viên. Mai đi đến văn phòng.
</context>

QUESTION: Hùng có ở rạp chiếu phim không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
999_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Thảo đang ở trong công viên. Bình quay lại văn phòng. Hùng đang ở trong công viên. Mai quay lại phòng ngủ. Thảo quay lại trường. Bình đang ở trong công viên. Hùng đang ở cơ quan. Bình đang ở trong bếp. Mai quay lại bếp. Hùng đang ở trong phòng ngủ.
</context>

QUESTION: Hùng có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Thảo quay lại trường. Hùng đang ở cơ quan.
</context>

QUESTION: Hùng có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Thảo quay lại trường. Hùng đang ở cơ quan. Hùng đang ở trong phòng ngủ. Hùng đang ở trong công viên. Mai quay lại phòng ngủ. Mai quay lại bếp. Bình quay lại văn phòng. Thảo đang ở trong công viên. Bình đang ở trong công viên. Bình đang ở trong bếp.
</context>

QUESTION: Hùng có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Thảo quay lại trường. Hùng đang ở cơ quan. Hùng đang ở trong phòng ngủ. Hùng đang ở trong công viên. Mai quay lại phòng ngủ.
</context>

QUESTION: Hùng có ở trường không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
925_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình đang ở trong phòng ngủ hoặc trong rạp chiếu phim. Mai đi đến công viên. Hùng chuyển đến công viên. Mai đi đến văn phòng. Bình đang ở rạp chiếu phim hoặc ở trường. Hùng đi đến cơ quan. Bình ở trong bếp hoặc trong bếp. Mai đang ở trong bếp. Mai đang ở trong công viên hoặc ở rạp chiếu phim. Hùng đang ở trong trường.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong bếp. Bình ở trong bếp hoặc trong bếp.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong bếp. Bình ở trong bếp hoặc trong bếp. Mai đi đến văn phòng. Mai đi đến công viên. Mai đang ở trong công viên hoặc ở rạp chiếu phim. Hùng đi đến cơ quan. Bình đang ở rạp chiếu phim hoặc ở trường. Bình đang ở trong phòng ngủ hoặc trong rạp chiếu phim. Hùng đang ở trong trường. Hùng chuyển đến công viên.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong bếp. Bình ở trong bếp hoặc trong bếp. Mai đi đến văn phòng. Mai đi đến công viên. Mai đang ở trong công viên hoặc ở rạp chiếu phim.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
956_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Bình ở trong phòng ngủ hoặc trong phòng ngủ. Hùng đi du lịch đến trường. Hùng đi đến công viên. Thảo đi xem phim. Thảo chuyển đến trường. Bình đi xem phim. Mai đi đến trường. Bình quay lại văn phòng. Hùng đang ở trong bếp hoặc ở văn phòng. Bình đang ở trong trường.
</context>

QUESTION: Hùng có ở công viên không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi đến công viên. Hùng đi du lịch đến trường.
</context>

QUESTION: Hùng có ở công viên không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi đến công viên. Hùng đi du lịch đến trường. Thảo đi xem phim. Bình đi xem phim. Hùng đang ở trong bếp hoặc ở văn phòng. Mai đi đến trường. Bình đang ở trong trường. Bình quay lại văn phòng. Thảo chuyển đến trường. Bình ở trong phòng ngủ hoặc trong phòng ngủ.
</context>

QUESTION: Hùng có ở công viên không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Hùng đi đến công viên. Hùng đi du lịch đến trường. Thảo đi xem phim. Bình đi xem phim. Hùng đang ở trong bếp hoặc ở văn phòng.
</context>

QUESTION: Hùng có ở công viên không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
917_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai hoặc đang ở công viên hoặc đang trong phòng ngủ. Hùng đi du lịch đến trường. Mai đang ở trong phòng ngủ. Thảo đang ở trong phòng ngủ. Bình đi xem phim. Bình đang ở trường hoặc ở cơ quan.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong phòng ngủ. Mai hoặc đang ở công viên hoặc đang trong phòng ngủ.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong phòng ngủ. Mai hoặc đang ở công viên hoặc đang trong phòng ngủ. Bình đi xem phim. Bình đang ở trường hoặc ở cơ quan. Thảo đang ở trong phòng ngủ. Hùng đi du lịch đến trường.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the question based only on the given facts. If the necessary information is not explicitly provided, respond with ""I don't know (IDK)""

<context>
Mai đang ở trong phòng ngủ. Mai hoặc đang ở công viên hoặc đang trong phòng ngủ. Bình đi xem phim. Bình đang ở trường hoặc ở cơ quan. Thảo đang ở trong phòng ngủ.
</context>

QUESTION: Mai có ở trong bếp không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
