,passage,question,question_type,input_lang,target
4838,يوسف ليس في المطبخ. عاد عمر إلى الردهة. انتقل يوسف إلى المطبخ. ذهب عمر إلى غرفة النوم. عاد يوسف إلى الحمام. يوسف في غرفة النوم. عاد عمر إلى المطبخ. مريم لم تعد في الردهة. سافر يوسف إلى المكتب. مريم في المكتب.,هل مريم في غرفة النوم؟?,qa9,ar,لا
4839,مريم في غرفة النوم. انتقلت ليلى إلى المكتب. سافر يوسف إلى الحديقة. عمر ليس في الردهة. يوسف دخل الحمام . ذهب عمر إلى المكتب. عمر لم يعد في المكتب. سافر عمر إلى المكتب. ذهب يوسف إلى الحديقة . ليلى في المطبخ.,هل عمر في غرفة النوم؟?,qa9,ar,لا
4840,عمر في المطبخ . ليلى ليست في المكتب. انتقل يوسف إلى الردهة. مريم في المطبخ. مريم ليست في المطبخ. مريم لم تعد في غرفة النوم. ذهبت ليلى إلى المكتب. سافرت مريم إلى الحديقة.,هل مريم في المطبخ؟?,qa9,ar,لا
4841,عمر ليس في المطبخ. مريم ليست في الحديقة. عمر في الردهة. ذهبت ليلى إلى الحمام.,هل عمر في الردهة؟?,qa9,ar,نعم
4842,ذهب يوسف إلى غرفة النوم. عمر ليس في المطبخ.,هل عمر في المطبخ؟?,qa9,ar,لا
4843,عمر في الحمام . عمر ليس في الحمام. ليلى لم تعد في المطبخ. يوسف ليس في غرفة النوم. سافرت ليلى إلى المكتب. سافر عمر إلى الحديقة. مريم في الحمام. مريم ليست في الحمام. ليلى ليست في المكتب. عاد يوسف إلى الحديقة.,هل مريم في الحمام؟?,qa9,ar,لا
4844,يوسف دخل الحمام . سافرت ليلى إلى الحديقة. سافر عمر إلى الحديقة. عادت ليلى إلى المكتب.,هل عمر في الحديقة؟?,qa9,ar,نعم
4845,يوسف دخل الحمام . سافرت ليلى إلى الحديقة. سافر عمر إلى الحديقة. عادت ليلى إلى المكتب. ذهب عمر إلى المطبخ. مريم في الحمام.,هل ليلى في الحمام؟?,qa9,ar,لا
4846,عاد يوسف إلى المطبخ. سافرت مريم إلى الردهة. يوسف في الردهة. يوسف لم يعد في الردهة. مريم لم تعد في الردهة. يوسف في المكتب . ليلى في الحديقة. ذهبت ليلى إلى الردهة. ليلى في المطبخ. ليلى ليست في المطبخ.,هل يوسف في الحديقة؟?,qa9,ar,لا
4847,سافر عمر إلى الحديقة. ليلى في الحمام.,هل ليلى في المطبخ؟?,qa9,ar,لا
4848,عمر في الحمام . سافرت ليلى إلى الحديقة. انتقل يوسف إلى المطبخ. انتقلت ليلى إلى الردهة.,هل يوسف في المطبخ؟?,qa9,ar,نعم
4849,سافرت مريم إلى الحديقة. عمر لم يعد في الردهة. ذهب يوسف إلى المكتب . يوسف في الردهة. ليلى في غرفة النوم. ليلى في الحمام. يوسف ليس في الردهة. عاد يوسف إلى غرفة النوم.,هل ليلى في المكتب؟?,qa9,ar,لا
4850,سافرت ليلى إلى المكتب. عمر ليس في المطبخ. عمر ليس في غرفة النوم. عادت مريم إلى المطبخ. انتقل يوسف إلى المطبخ. انتقل عمر إلى الحديقة. ليلى في الحمام. ذهب عمر إلى المكتب.,هل يوسف في المطبخ؟?,qa9,ar,نعم
4851,سافرت ليلى إلى المكتب. عمر ليس في المطبخ. عمر ليس في غرفة النوم. عادت مريم إلى المطبخ. انتقل يوسف إلى المطبخ. انتقل عمر إلى الحديقة. ليلى في الحمام. ذهب عمر إلى المكتب. يوسف ليس في المطبخ. عمر في غرفة النوم.,هل عمر في المكتب؟?,qa9,ar,لا
4852,عاد يوسف إلى المطبخ. عمر في الردهة. سافر يوسف إلى الحمام. سافرت مريم إلى الحديقة. عمر في الحديقة. عادت ليلى إلى الحديقة.,هل ليلى في الردهة؟?,qa9,ar,لا
4853,مريم ليست في المطبخ. عمر في الحديقة.,هل عمر في الحديقة؟?,qa9,ar,نعم
4854,ذهب عمر إلى المكتب . عمر لم يعد في المكتب. ليلى في الردهة. ليلى في غرفة النوم.,هل ليلى في المكتب؟?,qa9,ar,لا
4855,ذهب عمر إلى المكتب . عمر لم يعد في المكتب. ليلى في الردهة. ليلى في غرفة النوم. سافر يوسف إلى الحديقة. يوسف لم يعد في الحديقة. مريم لم تعد في الحمام. يوسف في الحمام .,هل يوسف في الحمام؟?,qa9,ar,نعم
4856,ذهب عمر إلى الحمام. عمر في المطبخ . سافرت ليلى إلى الحديقة. عمر في المكتب .,هل عمر في المكتب؟?,qa9,ar,نعم
4857,مريم في المكتب. يوسف في الحمام . عادت مريم إلى غرفة النوم. يوسف لم يعد في الحمام.,هل مريم في المطبخ؟?,qa9,ar,لا
4858,مريم في المكتب. يوسف في الحمام . عادت مريم إلى غرفة النوم. يوسف لم يعد في الحمام. عادت مريم إلى الردهة. مريم ليست في الردهة.,هل مريم في الردهة؟?,qa9,ar,لا
4859,ليلى في المطبخ. انتقلت ليلى إلى غرفة النوم. يوسف في الحمام . يوسف ليس في الحمام. مريم في المكتب. انتقل عمر إلى الحمام. عادت ليلى إلى الحمام. ذهب عمر إلى الردهة. سافرت مريم إلى الحديقة. مريم في الحمام.,هل عمر في غرفة النوم؟?,qa9,ar,لا
4860,عمر لم يعد في الحمام. عمر في الحمام . انتقلت ليلى إلى المكتب. عمر في الحديقة. سافرت مريم إلى غرفة النوم. عمر ليس في الحديقة. سافرت ليلى إلى الردهة. ليلى في الحديقة.,هل ليلى في الحديقة؟?,qa9,ar,نعم
4861,مريم في المطبخ. يوسف لم يعد في المكتب. ذهب عمر إلى غرفة النوم. سافرت مريم إلى الحديقة.,هل مريم في الحديقة؟?,qa9,ar,نعم
4862,مريم في المطبخ. يوسف لم يعد في المكتب. ذهب عمر إلى غرفة النوم. سافرت مريم إلى الحديقة. سافرت مريم إلى الردهة. مريم ليست في الردهة. ذهبت مريم إلى الردهة. سافرت مريم إلى الحديقة.,هل مريم في المطبخ؟?,qa9,ar,لا
4863,مريم في الردهة. عمر في الحمام . يوسف دخل الحمام . عمر ليس في الحمام. عمر في الردهة. ليلى في الردهة.,هل عمر في الردهة؟?,qa9,ar,نعم
4864,عادت مريم إلى المطبخ. مريم في المكتب. عمر في الحمام . ليلى ليست في الحديقة. عادت ليلى إلى الردهة. عمر ليس في الحمام. انتقل يوسف إلى الردهة. مريم في المطبخ. عمر لم يعد في غرفة النوم. يوسف ليس في الردهة.,هل عمر في غرفة النوم؟?,qa9,ar,لا
4865,يوسف في المطبخ . ليلى في الردهة. عادت مريم إلى المكتب. مريم في غرفة النوم. ليلى في الحمام. يوسف ليس في المطبخ. ليلى في المطبخ. سافرت مريم إلى الحديقة. ليلى في الحديقة. مريم ليست في الحديقة.,هل يوسف في المطبخ؟?,qa9,ar,لا
4866,ليلى في الردهة. انتقل يوسف إلى المطبخ.,هل يوسف في المطبخ؟?,qa9,ar,نعم
4867,سافر يوسف إلى الردهة. ذهب يوسف إلى غرفة النوم.,هل يوسف في غرفة النوم؟?,qa9,ar,نعم
4868,ليلى في الحمام. سافرت مريم إلى المكتب. عادت مريم إلى المطبخ. ليلى لم تعد في الحمام.,هل ليلى في الحمام؟?,qa9,ar,لا
4869,ليلى في الحمام. سافرت مريم إلى المكتب. عادت مريم إلى المطبخ. ليلى لم تعد في الحمام. مريم في المكتب. عمر ليس في المطبخ.,هل مريم في غرفة النوم؟?,qa9,ar,لا
4870,مريم في المكتب. مريم في الحديقة. ذهب عمر إلى غرفة النوم. ليلى في المطبخ. سافرت ليلى إلى الحمام. يوسف في غرفة النوم.,هل ليلى في المكتب؟?,qa9,ar,لا
4871,عمر ليس في الردهة. ذهب عمر إلى المطبخ.,هل عمر في المطبخ؟?,qa9,ar,نعم
4872,مريم في الردهة. مريم ليست في الردهة.,هل مريم في الردهة؟?,qa9,ar,لا
4873,مريم في الردهة. مريم ليست في الردهة. سافر يوسف إلى المكتب. سافرت ليلى إلى الردهة. ذهب عمر إلى المطبخ. مريم في الردهة.,هل يوسف في الحديقة؟?,qa9,ar,لا
4874,ذهب يوسف إلى الردهة. عمر في الردهة. يوسف في غرفة النوم. انتقل عمر إلى المكتب.,هل يوسف في غرفة النوم؟?,qa9,ar,نعم
4875,ذهب يوسف إلى الردهة. عمر في الردهة. يوسف في غرفة النوم. انتقل عمر إلى المكتب. يوسف ذهب للمطبخ سافرت مريم إلى المطبخ.,هل عمر في المكتب؟?,qa9,ar,نعم
4876,يوسف لم يعد في المكتب. عادت مريم إلى المكتب. ليلى لم تعد في الحمام. انتقلت مريم إلى المطبخ. ليلى في غرفة النوم. عاد يوسف إلى الحديقة.,هل مريم في الحمام؟?,qa9,ar,لا
4877,يوسف لم يعد في المكتب. عادت مريم إلى المكتب. ليلى لم تعد في الحمام. انتقلت مريم إلى المطبخ. ليلى في غرفة النوم. عاد يوسف إلى الحديقة. ليلى ليست في غرفة النوم. ليلى في غرفة النوم. ليلى في المكتب. انتقل عمر إلى المكتب.,هل ليلى في المكتب؟?,qa9,ar,نعم
4878,ذهب عمر إلى المكتب. ذهبت ليلى إلى غرفة النوم.,هل عمر في المكتب؟?,qa9,ar,نعم
4879,عاد يوسف إلى الحمام. انتقل يوسف إلى الحديقة. انتقلت مريم إلى الحديقة. ذهبت ليلى إلى الحديقة.,هل ليلى في الردهة؟?,qa9,ar,لا
4880,انتقلت ليلى إلى المكتب. يوسف في الحديقة. يوسف في المطبخ . مريم في الحمام.,هل مريم في الردهة؟?,qa9,ar,لا
4881,مريم ليست في المطبخ. مريم ليست في الحديقة.,هل مريم في الحديقة؟?,qa9,ar,لا
4882,مريم ليست في المطبخ. مريم ليست في الحديقة. يوسف في المطبخ . يوسف ليس في المطبخ.,هل يوسف في المطبخ؟?,qa9,ar,لا
4883,عمر في الحديقة. سافرت ليلى إلى المكتب. ذهبت ليلى إلى المطبخ. سافرت مريم إلى الردهة. يوسف في المطبخ . سافرت ليلى إلى الحديقة. مريم في المكتب. عاد يوسف إلى الحمام.,هل ليلى في الحمام؟?,qa9,ar,لا
4884,سافرت مريم إلى المكتب. يوسف في الردهة. عادت مريم إلى غرفة النوم. عمر لم يعد في الردهة. عاد يوسف إلى المطبخ. ذهبت ليلى إلى الحمام. مريم ليست في غرفة النوم. مريم في المطبخ.,هل يوسف في المطبخ؟?,qa9,ar,نعم
4885,ليلى في المكتب. يوسف ليس في الحديقة. عمر ليس في المطبخ. مريم في الحديقة.,هل عمر في المطبخ؟?,qa9,ar,لا
4886,سافرت مريم إلى المطبخ. عمر في الحديقة. انتقل عمر إلى الحمام. ليلى ليست في الحديقة. عمر في الحديقة. ذهب يوسف إلى المكتب .,هل يوسف في الردهة؟?,qa9,ar,لا
4887,سافرت مريم إلى المطبخ. عمر في الحديقة. انتقل عمر إلى الحمام. ليلى ليست في الحديقة. عمر في الحديقة. ذهب يوسف إلى المكتب . عمر ليس في الحديقة. عاد يوسف إلى غرفة النوم.,هل ليلى في الحديقة؟?,qa9,ar,لا
4888,سافرت مريم إلى المطبخ. عمر في الحديقة. انتقل عمر إلى الحمام. ليلى ليست في الحديقة. عمر في الحديقة. ذهب يوسف إلى المكتب . عمر ليس في الحديقة. عاد يوسف إلى غرفة النوم. ذهب عمر إلى المكتب . سافرت مريم إلى المكتب.,هل مريم في المكتب؟?,qa9,ar,نعم
4889,يوسف لم يعد في الحمام. عمر لم يعد في غرفة النوم. عمر لم يعد في الحديقة. عمر لم يعد في المكتب.,هل يوسف في الحمام؟?,qa9,ar,لا
4890,يوسف في الحديقة. انتقل يوسف إلى الردهة.,هل يوسف في غرفة النوم؟?,qa9,ar,لا
4891,يوسف في الردهة. سافر يوسف إلى الحمام. يوسف في المكتب . ليلى في المكتب. ذهب عمر إلى الحمام. ليلى ليست في المكتب.,هل عمر في غرفة النوم؟?,qa9,ar,لا
4892,ذهب يوسف إلى المطبخ. ذهب يوسف إلى الحمام. عمر في المطبخ . مريم ليست في غرفة النوم. ذهبت مريم إلى الردهة. عمر في غرفة النوم. مريم ليست في الردهة. انتقلت ليلى إلى الردهة.,هل مريم في الردهة؟?,qa9,ar,لا
4893,ليلى في الحديقة. ليلى ليست في الحديقة. ذهب يوسف إلى المكتب . يوسف في غرفة النوم. انتقل عمر إلى الحديقة. ذهبت مريم إلى غرفة النوم. عمر ليس في الحديقة. يوسف في الحديقة. انتقلت ليلى إلى الردهة. عادت مريم إلى الحديقة.,هل ليلى في الحديقة؟?,qa9,ar,لا
4894,عادت ليلى إلى الردهة. ليلى ليست في الردهة. مريم في الردهة. عاد يوسف إلى غرفة النوم. ذهبت مريم إلى غرفة النوم. انتقل يوسف إلى الحمام.,هل يوسف في الحمام؟?,qa9,ar,نعم
4895,عادت ليلى إلى الردهة. ليلى ليست في الردهة. مريم في الردهة. عاد يوسف إلى غرفة النوم. ذهبت مريم إلى غرفة النوم. انتقل يوسف إلى الحمام. ذهبت ليلى إلى المطبخ. ذهبت مريم إلى المطبخ.,هل ليلى في المكتب؟?,qa9,ar,لا
4896,انتقل يوسف إلى الحمام. مريم لم تعد في المكتب. ليلى في الحمام. سافرت ليلى إلى الحديقة. عمر في الحمام . سافرت مريم إلى الحديقة. انتقل عمر إلى الحديقة. عمر لم يعد في الحديقة.,هل ليلى في المطبخ؟?,qa9,ar,لا
4897,ليلى في الحمام. عاد عمر إلى المكتب.,هل عمر في غرفة النوم؟?,qa9,ar,لا
4898,ليلى لم تعد في غرفة النوم. عاد يوسف إلى المطبخ.,هل يوسف في المطبخ؟?,qa9,ar,نعم
4899,ليلى لم تعد في غرفة النوم. عاد يوسف إلى المطبخ. يوسف في الردهة. عمر في الردهة. عمر لم يعد في الردهة. انتقل يوسف إلى المكتب. سافر يوسف إلى الحمام. مريم في غرفة النوم.,هل عمر في الردهة؟?,qa9,ar,لا
4900,ذهب فارس إلى المكتب. عاد فارس إلى السينما. نور إما في المدرسة أو المكتب. انتقلت نور إلى السينما.,هل نور في السينما؟?,qa10,ar,نعم
4901,سافرت نور إلى السينما. فارس في غرفة النوم . انتقلت نور إلى المطبخ. سافرت مريم إلى الحديقة. مريم في غرفة النوم. فارس إما في المطبخ أو في المطبخ. نور إما في السينما أو في الحديقة. بلال إما في المكتب أو المكتب. بلال إما في الحديقة أو في الحديقة. نور إما في غرفة النوم أو في المدرسة.,هل فارس في السينما؟?,qa10,ar,لا
4902,ذهبت مريم إلى المكتب. انتقل بلال إلى المطبخ.,هل مريم في المدرسة؟?,qa10,ar,لا
4903,بلال إما في المدرسة أو المدرسة. مريم إما في المكتب أو المطبخ. سافرت مريم إلى السينما. ذهبت مريم إلى المطبخ.,هل بلال في المدرسة؟?,qa10,ar,ربما
4904,عاد بلال إلى المدرسة. ذهبت نور إلى المدرسة. سافر فارس إلى السينما. بلال إما في المطبخ أو في الحديقة. بلال في المكتب. انتقل فارس إلى المطبخ. انتقل فارس إلى المكتب. ذهبت مريم إلى غرفة النوم.,هل بلال في المكتب؟?,qa10,ar,نعم
4905,ذهب بلال إلى المطبخ. ذهبت نور إلى المدرسة. نور إما في غرفة النوم أو في السينما. ذهبت نور إلى المطبخ.,هل نور في المطبخ؟?,qa10,ar,نعم
4906,نور إما في المطبخ أو في المكتب. سافرت مريم إلى المدرسة. نور إما في غرفة النوم أو غرفة النوم. ذهب بلال إلى المدرسة.,هل نور في المطبخ؟?,qa10,ar,لا
4907,عادت مريم إلى المكتب. بلال إما في الحديقة أو في المطبخ. ذهب بلال إلى غرفة النوم. نور إما في الحديقة أو في المدرسة. عادت مريم إلى المطبخ. سافر فارس إلى المكتب.,هل بلال في غرفة النوم؟?,qa10,ar,نعم
4908,نور في السينما. فارس في غرفة النوم . نور في الحديقة. مريم في المدرسة. مريم إما في المدرسة أو في الحديقة. مريم في المدرسة.,هل مريم في المدرسة؟?,qa10,ar,نعم
4909,ذهب بلال إلى المطبخ. بلال في المكتب. مريم في المدرسة. فارس في المدرسة .,هل فارس في المدرسة؟?,qa10,ar,نعم
4910,فارس إما في السينما أو المدرسة. سافرت نور إلى المدرسة. انتقل فارس إلى المدرسة. سافر بلال إلى السينما.,هل نور في المدرسة؟?,qa10,ar,نعم
4911,انتقلت مريم إلى المطبخ. انتقل فارس إلى المطبخ. سافرت مريم إلى السينما. بلال إما في غرفة النوم أو في السينما. مريم في المكتب. سافرت مريم إلى المدرسة.,هل مريم في المدرسة؟?,qa10,ar,نعم
4912,انتقلت مريم إلى المطبخ. انتقل فارس إلى المطبخ. سافرت مريم إلى السينما. بلال إما في غرفة النوم أو في السينما. مريم في المكتب. سافرت مريم إلى المدرسة. ذهب بلال إلى غرفة النوم. فارس إما في السينما أو في السينما. فارس إما في السينما أو المدرسة. بلال في السينما.,هل مريم في المدرسة؟?,qa10,ar,نعم
4913,فارس في الحديقة. مريم سافرت للسينما.,هل فارس في الحديقة؟?,qa10,ar,نعم
4914,سافر فارس إلى المدرسة. فارس في المكتب . بلال في غرفة النوم. بلال في المطبخ . ذهب بلال إلى غرفة النوم. سافرت نور إلى المدرسة. مريم في السينما. مريم في غرفة النوم. مريم في السينما. ذهب بلال إلى الحديقة.,هل بلال في السينما؟?,qa10,ar,لا
4915,بلال في المدرسة. سافرت مريم إلى المطبخ. فارس في الحديقة. فارس في المدرسة . بلال في السينما. بلال في المكتب.,هل فارس في السينما؟?,qa10,ar,لا
4916,ذهبت نور إلى المكتب. بلال في الحديقة. سافرت نور إلى الحديقة. سافر بلال إلى السينما. انتقلت مريم إلى المطبخ. مريم في المكتب. فارس في السينما. سافرت مريم إلى الحديقة. انتقلت نور إلى المكتب. ذهبت نور إلى غرفة النوم.,هل نور في المكتب؟?,qa10,ar,لا
4917,مريم إما في الحديقة أو في غرفة النوم. سافر فارس إلى المدرسة. مريم في غرفة النوم. نور في غرفة النوم. ذهب بلال إلى السينما. بلال إما في المدرسة أو المكتب.,هل مريم في المطبخ؟?,qa10,ar,لا
4918,ذهبت مريم إلى الحديقة. ذهبت مريم إلى المطبخ. بلال في السينما. عاد بلال إلى المكتب.,هل بلال في المطبخ؟?,qa10,ar,لا
4919,سافرت مريم إلى المكتب. بلال إما في المدرسة أو في المطبخ. مريم سافرت للسينما. نور في السينما. سافر بلال إلى السينما. بلال إما في المطبخ أو في المدرسة. بلال في السينما. بلال إما في المدرسة أو الحديقة. مريم في غرفة النوم. مريم إما في المكتب أو في غرفة النوم.,هل بلال في الحديقة؟?,qa10,ar,ربما
4920,ذهبت مريم إلى المكتب. عاد فارس إلى المطبخ. ذهب بلال إلى غرفة النوم. ذهب فارس إلى المدرسة. مريم في الحديقة. سافر فارس إلى السينما. مريم في السينما. مريم إما في المكتب أو في الحديقة.,هل فارس في السينما؟?,qa10,ar,نعم
4921,سافرت نور إلى المطبخ. نور في المكتب. سافرت مريم إلى المكتب. فارس إما في الحديقة أو في الحديقة. مريم في غرفة النوم. ذهب فارس إلى غرفة النوم. ذهب بلال إلى المطبخ. سافر بلال إلى السينما.,هل بلال في السينما؟?,qa10,ar,نعم
4922,نور إما في المدرسة أو في غرفة النوم. سافر بلال إلى السينما. ذهب بلال إلى المطبخ. ذهب فارس إلى المدرسة. فارس في غرفة النوم . ذهب بلال إلى غرفة النوم.,هل بلال في غرفة النوم؟?,qa10,ar,نعم
4923,عادت مريم إلى الحديقة. فارس إما في غرفة النوم أو المطبخ. سافرت نور إلى المكتب. سافر بلال إلى السينما.,هل بلال في المطبخ؟?,qa10,ar,لا
4924,عادت مريم إلى الحديقة. فارس إما في غرفة النوم أو المطبخ. سافرت نور إلى المكتب. سافر بلال إلى السينما. بلال في غرفة النوم. فارس إما في الحديقة أو في المكتب.,هل نور في المدرسة؟?,qa10,ar,لا
4925,بلال إما في غرفة النوم أو في السينما. سافرت مريم إلى الحديقة. انتقل فارس إلى الحديقة. سافرت مريم إلى المكتب. بلال إما في السينما أو المدرسة. ذهب فارس إلى المكتب . بلال إما في المطبخ أو في المطبخ. مريم في المطبخ. مريم إما في الحديقة أو في السينما. فارس في المدرسة .,هل مريم في المطبخ؟?,qa10,ar,لا
4926,فارس إما في المدرسة أو المدرسة. ذهب بلال إلى المطبخ. سافرت نور إلى الحديقة. سافر فارس إلى الحديقة. بلال إما في غرفة النوم أو في السينما. انتقلت نور إلى غرفة النوم. ذهبت مريم إلى المدرسة. مريم إما في الحديقة أو في السينما. ذهب بلال إلى غرفة النوم. مريم في المكتب.,هل مريم في المكتب؟?,qa10,ar,نعم
4927,فارس في المدرسة . عاد بلال إلى المطبخ. بلال إما في السينما أو في غرفة النوم. بلال في المدرسة. سافرت نور إلى المدرسة. ذهب فارس إلى غرفة النوم.,هل بلال في المدرسة؟?,qa10,ar,نعم
4928,مريم إما في غرفة النوم أو غرفة النوم. نور إما في المكتب أو في السينما. عادت نور إلى الحديقة. انتقلت مريم إلى المدرسة. انتقل بلال إلى الحديقة. بلال إما في المطبخ أو في غرفة النوم. ذهبت مريم إلى المطبخ. عاد فارس إلى غرفة النوم.,هل فارس في غرفة النوم؟?,qa10,ar,نعم
4929,نور في المطبخ. مريم في السينما. مريم في غرفة النوم. مريم إما في المدرسة أو في الحديقة. عادت مريم إلى المطبخ. مريم سافرت للسينما.,هل مريم في السينما؟?,qa10,ar,نعم
4930,فارس في غرفة النوم . مريم إما في المدرسة أو في السينما. انتقلت مريم إلى غرفة النوم. بلال إما في غرفة النوم أو في الحديقة. سافرت نور إلى المكتب. سافرت مريم إلى المطبخ. مريم إما في الحديقة أو في غرفة النوم. سافر بلال إلى السينما. نور إما في المطبخ أو في غرفة النوم. فارس في المدرسة .,هل نور في غرفة النوم؟?,qa10,ar,ربما
4931,فارس في المدرسة . مريم في السينما. عاد بلال إلى المكتب. مريم في المدرسة. عادت مريم إلى السينما. سافرت نور إلى المكتب. ذهبت مريم إلى الحديقة. ذهب فارس إلى غرفة النوم. مريم إما في غرفة النوم أو في الحديقة. نور في غرفة النوم.,هل مريم في المدرسة؟?,qa10,ar,لا
4932,بلال إما في غرفة النوم أو في المكتب. عاد فارس إلى المكتب. عاد بلال إلى المطبخ. بلال إما في الحديقة أو في المكتب.,هل بلال في المكتب؟?,qa10,ar,ربما
4933,انتقلت مريم إلى غرفة النوم. عادت نور إلى الحديقة. نور في المطبخ. نور إما في المكتب أو في السينما. سافر فارس إلى المدرسة. ذهب بلال إلى المدرسة. ذهبت مريم إلى المدرسة. فارس إما في غرفة النوم أو في المكتب.,هل فارس في المطبخ؟?,qa10,ar,لا
4934,فارس في الحديقة. نور في غرفة النوم. سافر بلال إلى المدرسة. ذهبت مريم إلى المدرسة. ذهب فارس إلى غرفة النوم. سافرت نور إلى الحديقة. سافرت مريم إلى المطبخ. فارس في المطبخ . مريم في السينما. نور في المطبخ.,هل نور في السينما؟?,qa10,ar,لا
4935,ذهب بلال إلى غرفة النوم. فارس في المطبخ .,هل بلال في غرفة النوم؟?,qa10,ar,نعم
4936,عاد بلال إلى المطبخ. نور إما في المدرسة أو في غرفة النوم. سافر بلال إلى المكتب. بلال إما في المدرسة أو في غرفة النوم. مريم في الحديقة. سافرت نور إلى المكتب. عاد فارس إلى المكتب. بلال إما في المدرسة أو المكتب. ذهبت مريم إلى غرفة النوم. نور إما في غرفة النوم أو غرفة النوم.,هل نور في السينما؟?,qa10,ar,لا
4937,انتقلت مريم إلى المدرسة. ذهب بلال إلى السينما. عادت نور إلى الحديقة. نور في السينما. بلال إما في المدرسة أو في المطبخ. نور في المكتب.,هل بلال في المدرسة؟?,qa10,ar,ربما
4938,بلال في السينما. بلال في المطبخ . مريم إما في المكتب أو المطبخ. نور إما في السينما أو المدرسة. ذهب فارس إلى غرفة النوم. عادت نور إلى الحديقة.,هل نور في الحديقة؟?,qa10,ar,نعم
4939,نور إما في غرفة النوم أو في السينما. سافر بلال إلى السينما.,هل بلال في السينما؟?,qa10,ar,نعم
4940,انتقل فارس إلى المكتب. سافرت نور إلى الحديقة. مريم إما في المكتب أو في غرفة النوم. مريم إما في المكتب أو في السينما. فارس في الحديقة. بلال في السينما. سافرت نور إلى السينما. بلال إما في المكتب أو المدرسة.,هل فارس في السينما؟?,qa10,ar,لا
4941,ذهبت مريم إلى المدرسة. سافر فارس إلى المدرسة.,هل فارس في المدرسة؟?,qa10,ar,نعم
4942,عاد بلال إلى المطبخ. بلال في المكتب. انتقلت نور إلى المطبخ. بلال إما في الحديقة أو في المطبخ. عاد فارس إلى الحديقة. مريم إما في المكتب أو المطبخ. بلال إما في السينما أو في غرفة النوم. ذهبت نور إلى السينما. فارس في السينما. سافرت مريم إلى المدرسة.,هل مريم في المدرسة؟?,qa10,ar,نعم
4943,فارس إما في السينما أو في غرفة النوم. مريم إما في المدرسة أو المكتب. مريم في السينما. بلال إما في الحديقة أو في المكتب. سافر بلال إلى المدرسة. ذهبت مريم إلى المكتب. انتقلت نور إلى المطبخ. مريم في المدرسة.,هل مريم في غرفة النوم؟?,qa10,ar,لا
4944,فارس إما في السينما أو في غرفة النوم. مريم إما في المدرسة أو المكتب. مريم في السينما. بلال إما في الحديقة أو في المكتب. سافر بلال إلى المدرسة. ذهبت مريم إلى المكتب. انتقلت نور إلى المطبخ. مريم في المدرسة. فارس إما في المكتب أو المكتب. نور إما في المطبخ أو في الحديقة.,هل مريم في المدرسة؟?,qa10,ar,نعم
4945,سافرت نور إلى الحديقة. عاد بلال إلى السينما. ذهب بلال إلى المدرسة. ذهبت نور إلى المطبخ.,هل بلال في المدرسة؟?,qa10,ar,نعم
4946,نور إما في غرفة النوم أو غرفة النوم. نور إما في المطبخ أو في المكتب. مريم في غرفة النوم. فارس إما في المكتب أو في الحديقة.,هل نور في الحديقة؟?,qa10,ar,لا
4947,بلال في المكتب. ذهب بلال إلى المدرسة. سافر فارس إلى المدرسة. فارس في السينما. انتقلت مريم إلى السينما. ذهب بلال إلى غرفة النوم. ذهب فارس إلى المدرسة. مريم في الحديقة.,هل بلال في المدرسة؟?,qa10,ar,لا
4948,فارس في المدرسة . فارس إما في المطبخ أو في المدرسة. انتقلت مريم إلى غرفة النوم. سافرت مريم إلى السينما. سافرت نور إلى المكتب. بلال إما في المدرسة أو المكتب. بلال في المطبخ . مريم في المطبخ. انتقلت مريم إلى المكتب. سافرت نور إلى المطبخ.,هل مريم في السينما؟?,qa10,ar,لا
4949,فارس في السينما. بلال في المكتب. عادت مريم إلى المدرسة. بلال في المطبخ . نور إما في المكتب أو في الحديقة. عاد فارس إلى الحديقة. ذهب بلال إلى السينما. فارس إما في المدرسة أو المكتب. بلال إما في الحديقة أو في المطبخ. مريم إما في المطبخ أو في غرفة النوم.,هل فارس في المكتب؟?,qa10,ar,ربما
4950,بلال إما في المطبخ أو في غرفة النوم. سافرت نور إلى الحديقة.,هل بلال في المطبخ؟?,qa10,ar,ربما
4951,بلال إما في المطبخ أو في غرفة النوم. سافرت نور إلى الحديقة. نور في المدرسة. بلال في المكتب. انتقلت مريم إلى السينما. مريم في المطبخ.,هل مريم في المطبخ؟?,qa10,ar,نعم
4952,بلال إما في المطبخ أو في غرفة النوم. سافرت نور إلى الحديقة. نور في المدرسة. بلال في المكتب. انتقلت مريم إلى السينما. مريم في المطبخ. بلال في المدرسة. بلال في غرفة النوم.,هل مريم في الحديقة؟?,qa10,ar,لا
4953,عادت نور إلى السينما. ذهب بلال إلى المطبخ. انتقل فارس إلى غرفة النوم. عادت نور إلى المطبخ.,هل نور في الحديقة؟?,qa10,ar,لا
4954,عادت نور إلى السينما. ذهب بلال إلى المطبخ. انتقل فارس إلى غرفة النوم. عادت نور إلى المطبخ. مريم في المطبخ. عاد بلال إلى الحديقة. مريم في غرفة النوم. فارس إما في الحديقة أو في المكتب.,هل فارس في المكتب؟?,qa10,ar,ربما
4955,بلال إما في غرفة النوم أو في غرفة النوم. سافر فارس إلى المدرسة.,هل فارس في المدرسة؟?,qa10,ar,نعم
