,passage,question,question_type,input_lang,target
1749,Alejandra se dirigió al pasillo. Santiago recogió la leche allí.,¿Qué lleva Santiago?,qa8,es,leche
1750,Alejandra consiguió la leche allí. Juan agarró la manzana allí. Juan se dirigió al dormitorio. Juan dejó la manzana. Santiago consiguió la manzana allí. Alejandra volvió al jardín.,¿Qué lleva Juan?,qa8,es,nada
1751,Santiago agarró el balón allí. Santiago dejó el balón. Alejandra viajó al dormitorio. Juan se dirigió al jardín.,¿Qué lleva Santiago?,qa8,es,nada
1752,María agarró el balón allí. Alejandra volvió al jardín. Juan volvió al dormitorio. Juan se dirigió al baño. María llevó allí la manzana. Alejandra volvió al baño.,¿Qué lleva María?,qa8,es,"fútbol, ​​manzana"
1753,Alejandra volvió a la cocina. Alejandra viajó al dormitorio. Alejandra se dirigió al baño. Alejandra recogió allí la leche. Santiago llevó el fútbol allí. María se dirigió a la cocina. Alejandra volvió al pasillo. Juan caminó hacia el pasillo. A Santiago se le cayó el balón. Santiago agarró el balón allí. Juan fue al dormitorio. Juan viajó a la oficina.,¿Qué lleva Santiago?,qa8,es,fútbol americano
1754,Juan volvió a la oficina. Juan llevó la manzana allí.,¿Qué lleva Juan?,qa8,es,manzana
1755,María volvió al baño. María recogió la leche allí.,¿Qué lleva María?,qa8,es,leche
1756,María volvió al baño. María recogió la leche allí. A María se le cayó la leche allí. María agarró la leche allí.,¿Qué lleva María?,qa8,es,leche
1757,María volvió al baño. María recogió la leche allí. A María se le cayó la leche allí. María agarró la leche allí. María fue al jardín. Juan fue al jardín. A María se le cayó la leche. Juan se dirigió a la oficina. María se dirigió a la cocina. Alejandra viajó a la cocina.,¿Qué lleva María?,qa8,es,nada
1758,Juan se dirigió a la oficina. María se mudó a la oficina. Alejandra llevó allí la manzana. Alejandra recogió el balón allí. Alejandra dejó caer el balón. Juan agarró el balón allí. Juan descartó el balón. Alejandra dejó la manzana.,¿Qué lleva Alejandra?,qa8,es,nada
1759,Juan volvió a la oficina. Alejandra regresó a la oficina. María consiguió el balón allí. Alejandra viajó al jardín. Santiago se dirigió a la cocina. María volvió a la cocina. Alejandra recogió allí la leche. Juan viajó al dormitorio.,¿Qué lleva Alejandra?,qa8,es,leche
1760,Santiago viajó al dormitorio. Alejandra consiguió la manzana allí. Alejandra dejó allí la manzana. Alejandra se dirigió a la cocina. María volvió al baño. Juan recogió la manzana allí. María cogió el balón allí. A Juan se le cayó la manzana. María se dirigió al jardín. Alejandra volvió al jardín.,¿Qué lleva María?,qa8,es,fútbol americano
1761,Alejandra volvió al dormitorio. María fue al baño. Juan viajó a la cocina. María se dirigió al jardín. Alejandra se dirigió a la cocina. María fue al dormitorio. Alejandra viajó al dormitorio. María se dirigió al pasillo. Santiago viajó al dormitorio. Alejandra fue al baño. Alejandra llevó la leche allí. Juan se mudó a la oficina. Alejandra volvió al pasillo. Santiago fue al baño. Santiago regresó a la oficina. Juan agarró la manzana allí. María llevó el balón allí. Santiago fue a la cocina. Alejandra se dirigió al jardín. Juan dejó la manzana.,¿Qué lleva María?,qa8,es,fútbol americano
1762,María salió al pasillo. Santiago viajó al jardín. María consiguió la leche allí. María se dirigió a la oficina. María dejó la leche. Alejandra fue a la cocina. María recogió la leche allí. María salió al pasillo.,¿Qué lleva María?,qa8,es,leche
1763,Alejandra se dirigió al baño. María agarró la leche allí. María se dirigió al jardín. A María se le cayó la leche.,¿Qué lleva María?,qa8,es,nada
1764,Santiago consiguió la manzana allí. Juan volvió a la oficina. Juan se dirigió al baño. Alejandra caminó hacia el jardín. Alejandra se dirigió a la cocina. María se dirigió a la cocina. Alejandra salió al pasillo. Alejandra se dirigió al dormitorio. Santiago se dirigió a la cocina. María recogió la leche allí.,¿Qué lleva María?,qa8,es,leche
1765,Alejandra caminó hacia el jardín. Santiago se dirigió al pasillo. Santiago llevó el fútbol allí. Juan se dirigió a la cocina. Alejandra consiguió la manzana allí. Juan volvió a la oficina.,¿Qué lleva Santiago?,qa8,es,fútbol americano
1766,Alejandra caminó hacia el jardín. Santiago se dirigió al pasillo. Santiago llevó el fútbol allí. Juan se dirigió a la cocina. Alejandra consiguió la manzana allí. Juan volvió a la oficina. Santiago fue a la oficina. Juan volvió al baño.,¿Qué lleva Alejandra?,qa8,es,manzana
1767,Santiago caminó hacia el pasillo. Santiago sacó el fútbol allí. María viajó a la cocina. Juan viajó al baño. María volvió al baño. Santiago regresó a la oficina. Santiago agarró la manzana allí. Santiago se dirigió al pasillo. Santiago volvió al dormitorio. Juan volvió al dormitorio.,¿Qué lleva Santiago?,qa8,es,"fútbol, ​​manzana"
1768,Santiago se dirigió al pasillo. María viajó al baño. María volvió al dormitorio. María se mudó a la oficina. María se dirigió al jardín. Santiago volvió al dormitorio. María volvió al pasillo. Santiago llevó la manzana allí.,¿Qué lleva Santiago?,qa8,es,manzana
1769,Santiago se dirigió al pasillo. María viajó al baño. María volvió al dormitorio. María se mudó a la oficina. María se dirigió al jardín. Santiago volvió al dormitorio. María volvió al pasillo. Santiago llevó la manzana allí. Santiago viajó al baño. Santiago dejó la manzana. Juan se dirigió al dormitorio. Alejandra se dirigió al dormitorio. Santiago consiguió la manzana allí. Juan volvió al baño. Santiago dejó la manzana. Alejandra caminó hacia el jardín.,¿Qué lleva Santiago?,qa8,es,nada
1770,María consiguió la manzana allí. Alejandra se dirigió a la oficina. Juan viajó al jardín. María volvió a la cocina. María llevó la leche allí. Alejandra volvió a la cocina. María volvió al jardín. María dejó la leche.,¿Qué lleva María?,qa8,es,manzana
1771,Juan llevó la leche allí. Alejandra se dirigió al dormitorio. A Juan se le cayó la leche. Juan recogió la leche allí. Santiago viajó al dormitorio. Alejandra fue al baño. Juan salió al pasillo. Juan volvió a la cocina. Alejandra fue a la oficina. Santiago se trasladó a la oficina. Santiago aprendió a jugar al fútbol allí. María se dirigió al baño.,¿Qué lleva Santiago?,qa8,es,fútbol americano
1772,Juan llevó la leche allí. Juan se dirigió a la oficina. Alejandra se dirigió al baño. A Juan se le cayó la leche.,¿Qué lleva Juan?,qa8,es,nada
1773,Juan llevó la leche allí. Juan se dirigió a la oficina. Alejandra se dirigió al baño. A Juan se le cayó la leche. Santiago llevó el fútbol allí. Juan agarró la leche allí. Alejandra fue al dormitorio. Santiago se dirigió al dormitorio.,¿Qué lleva Juan?,qa8,es,leche
1774,Juan fue al baño. María volvió a la oficina. María fue al dormitorio. María consiguió la manzana allí.,¿Qué lleva María?,qa8,es,manzana
1775,Juan fue al baño. María volvió a la oficina. María fue al dormitorio. María consiguió la manzana allí. María se dirigió al baño. María descartó la manzana. Alejandra viajó a la oficina. María consiguió la manzana allí. Santiago volvió al baño. María descartó la manzana. Santiago llevó la manzana allí. Santiago dejó la manzana.,¿Qué lleva Santiago?,qa8,es,nada
1776,Santiago viajó al baño. Alejandra se dirigió a la cocina. Alejandra fue a la oficina. Santiago se dirigió a la cocina. Alejandra agarró la leche allí. A Alejandra se le cayó la leche. Alejandra agarró la leche allí. Alejandra llevó allí la manzana. A Alejandra se le cayó la leche. Juan se dirigió al jardín. Alejandra se dirigió al baño. Juan caminó hacia el pasillo.,¿Qué lleva Alejandra?,qa8,es,manzana
1777,Juan viajó al baño. María fue a la oficina. Santiago se dirigió al dormitorio. Alejandra viajó al baño. Santiago viajó a la cocina. Santiago se dirigió al jardín. Santiago se dirigió a la cocina. Alejandra se dirigió al pasillo. Alejandra recogió allí la manzana. Juan viajó a la cocina.,¿Qué lleva Alejandra?,qa8,es,manzana
1778,Alejandra volvió al baño. María caminó hacia el pasillo. María volvió al jardín. Juan recogió la manzana allí. Alejandra volvió a la cocina. Juan se dirigió al baño. Alejandra se dirigió al dormitorio. Alejandra se dirigió al pasillo. Juan viajó al jardín. María recogió la leche allí. Santiago viajó a la cocina. A María se le cayó la leche.,¿Qué lleva María?,qa8,es,nada
1779,Alejandra volvió al jardín. Alejandra volvió a la cocina. María caminó hacia el pasillo. Juan volvió al pasillo. María volvió a la oficina. María cogió el balón allí. Santiago caminó hacia el jardín. María dejó el balón. María llevó el balón allí. María dejó el balón. Alejandra volvió al dormitorio. Juan se dirigió al dormitorio. María salió al pasillo. Alejandra se dirigió a la cocina.,¿Qué lleva María?,qa8,es,nada
1780,Juan consiguió la manzana allí. Juan volvió a la cocina. Juan fue a la oficina. Alejandra se dirigió al jardín. Juan se dirigió a la cocina. Juan fue al jardín. María fue a la cocina. Juan viajó a la oficina. Santiago fue al jardín. Juan se dirigió al baño. María consiguió el balón allí. Alejandra fue a la cocina. Alejandra viajó a la oficina. Alejandra volvió al jardín. Alejandra se trasladó a la oficina. María dejó el balón.,¿Qué lleva María?,qa8,es,nada
1781,Alejandra regresó a la oficina. Alejandra se dirigió al pasillo. Santiago viajó al baño. Juan viajó al dormitorio. María consiguió el balón allí. María recogió la leche allí.,¿Qué lleva María?,qa8,es,"fútbol, ​​leche"
1782,Alejandra regresó a la oficina. Alejandra se dirigió al pasillo. Santiago viajó al baño. Juan viajó al dormitorio. María consiguió el balón allí. María recogió la leche allí. Alejandra se dirigió al baño. Santiago se dirigió a la cocina. María se desplazó a la oficina. Santiago se dirigió al pasillo. Santiago caminó hacia el jardín. Alejandra se dirigió a la cocina. María dejó la leche. Santiago agarró la manzana allí. Santiago descartó la manzana. Santiago llevó la manzana allí.,¿Qué lleva Santiago?,qa8,es,manzana
1783,María volvió al baño. Santiago consiguió la manzana allí. Alejandra recogió allí la leche. A Alejandra se le cayó la leche.,¿Qué lleva Alejandra?,qa8,es,nada
1784,Alejandra se trasladó a la oficina. María recogió la leche allí. Santiago agarró el balón allí. Santiago se dirigió al pasillo. Alejandra viajó a la cocina. María fue al baño.,¿Qué lleva María?,qa8,es,leche
1785,Alejandra llevó el balón allí. María volvió al pasillo.,¿Qué lleva Alejandra?,qa8,es,fútbol americano
1786,Alejandra llevó el balón allí. María volvió al pasillo. María se desplazó a la oficina. Juan volvió al pasillo.,¿Qué lleva Alejandra?,qa8,es,fútbol americano
1787,María viajó al jardín. Alejandra se dirigió al dormitorio. Santiago agarró el balón allí. Alejandra viajó al baño. Juan se dirigió a la oficina. Santiago viajó a la cocina. Santiago volvió al baño. A Santiago se le cayó el balón.,¿Qué lleva Santiago?,qa8,es,nada
1788,Santiago se dirigió al pasillo. Juan salió al pasillo. María salió al pasillo. Alejandra se dirigió a la cocina. Alejandra se dirigió a la oficina. Alejandra se dirigió al dormitorio. Juan volvió al dormitorio. Juan consiguió la manzana allí. Alejandra viajó a la oficina. Juan viajó al jardín. Alejandra recogió allí la leche. Alejandra dejó la leche. A Juan se le cayó la manzana. Alejandra fue al baño. Santiago viajó a la oficina. Santiago agarró la leche allí.,¿Qué lleva Santiago?,qa8,es,leche
1789,Alejandra llevó la leche allí. Alejandra volvió al dormitorio. Juan fue al baño. Juan fue al jardín.,¿Qué lleva Alejandra?,qa8,es,leche
1790,Santiago viajó al baño. Santiago se dirigió a la cocina. Santiago se trasladó a la oficina. María fue a la oficina. María volvió al dormitorio. Santiago se dirigió al baño. Santiago viajó a la cocina. María se dirigió a la cocina. Juan se dirigió al baño. Santiago se dirigió al dormitorio. María volvió al dormitorio. María se mudó a la oficina. Alejandra se dirigió al jardín. Alejandra consiguió el balón allí.,¿Qué lleva Alejandra?,qa8,es,fútbol americano
1791,Santiago consiguió la manzana allí. María cogió el balón allí. Alejandra fue al baño. Santiago dejó la manzana.,¿Qué lleva María?,qa8,es,fútbol americano
1792,Alejandra se dirigió al baño. Juan consiguió la manzana allí. Santiago sacó el fútbol allí. María se dirigió al baño. Santiago volvió al baño. Santiago fue a la oficina.,¿Qué lleva Santiago?,qa8,es,fútbol americano
1793,Alejandra llevó allí la manzana. Alejandra dejó la manzana.,¿Qué lleva Alejandra?,qa8,es,nada
1794,Alejandra agarró la leche allí. A Alejandra se le cayó la leche ahí. María volvió al jardín. Santiago recogió allí la manzana.,¿Qué lleva Alejandra?,qa8,es,nada
1795,Santiago consiguió la leche allí. Alejandra recogió el balón allí. Santiago llevó la manzana allí. Santiago se dirigió a la cocina. María se dirigió al dormitorio. Juan volvió al baño.,¿Qué lleva Santiago?,qa8,es,"leche, manzana"
1796,Alejandra volvió al jardín. Juan viajó hasta el pasillo. María agarró allí la manzana. María llevó el balón allí. María pasó al dormitorio. Santiago recogió la leche allí. Juan viajó al baño. Juan se dirigió al dormitorio. María dejó la manzana. Juan fue a la cocina.,¿Qué lleva Santiago?,qa8,es,leche
1797,Alejandra se dirigió al pasillo. Juan se dirigió al pasillo. María volvió a la oficina. Alejandra se dirigió a la cocina. Juan volvió al jardín. María volvió al dormitorio. María volvió al jardín. Juan fue a la oficina. Alejandra agarró allí la manzana. Santiago volvió al baño. Alejandra se dirigió al baño. Alejandra se dirigió a la cocina. Juan salió al pasillo. María volvió al pasillo. Juan recogió el balón allí. Alejandra se dirigió a la oficina. Juan volvió a la cocina. María se dirigió al jardín.,¿Qué lleva Juan?,qa8,es,fútbol americano
1798,Juan viajó a la cocina. María llevó allí la manzana. Alejandra caminó hacia el pasillo. Juan volvió al baño. Santiago viajó al jardín. Alejandra se dirigió a la cocina. María viajó al dormitorio. Santiago viajó al baño. Santiago se dirigió al pasillo. Alejandra fue a la oficina. Alejandra viajó a la cocina. Alejandra fue al baño. Santiago volvió al jardín. Santiago fue a la cocina. Alejandra viajó al jardín. María dejó caer la manzana. María se dirigió al jardín. Juan viajó al jardín.,¿Qué lleva María?,qa8,es,nada
1799,María se dirigió al jardín. Alejandra se dirigió a la cocina. Juan llevó la leche allí. María fue al baño. Juan se mudó a la oficina. Alejandra se dirigió al baño. María llevó el balón allí. Alejandra volvió al dormitorio. Juan dejó la leche. Alejandra llevó allí la manzana.,¿Qué lleva Juan?,qa8,es,nada
1800,Juan está en el pasillo. Alejandra está en la cocina. Alejandra se dirigió al dormitorio. María viajó al jardín. María volvió al baño. Alejandra ya no está en el dormitorio.,¿Está Alejandra en el dormitorio?,qa9,es,No
1801,Juan está en el pasillo. Alejandra está en la cocina. Alejandra se dirigió al dormitorio. María viajó al jardín. María volvió al baño. Alejandra ya no está en el dormitorio. Juan está en la oficina. María no está en el baño.,¿Está María en el baño?,qa9,es,No
1802,Juan no está en el baño. Alejandra no está en el dormitorio. María se dirigió al jardín. Alejandra está en el pasillo. Alejandra no está en el pasillo. María volvió a la cocina. María está en el pasillo. María se dirigió a la cocina. Juan está en el dormitorio. Alejandra no está en el jardín.,¿Está María en la cocina?,qa9,es,Sí
1803,Juan se dirigió al pasillo. Juan se dirigió a la oficina. Santiago regresó a la oficina. Alejandra ya no está en el pasillo.,¿Está Alejandra en el pasillo?,qa9,es,No
1804,Juan ya no está en el jardín. Santiago está en el pasillo. María no está en la cocina. María está en el pasillo. Alejandra se dirigió al pasillo. María se mudó a la oficina. Alejandra ya no está en el pasillo. María volvió al pasillo.,¿Está Alejandra en el pasillo?,qa9,es,No
1805,María fue al dormitorio. María se dirigió al jardín. María está en el baño. Juan no está en la cocina. Juan está en el baño. María está en el dormitorio. Alejandra está en el pasillo. Juan se dirigió a la cocina. María está en el jardín. Alejandra viajó a la cocina.,¿Está Juan en la cocina?,qa9,es,Sí
1806,María se dirigió a la cocina. Juan no está en el jardín. Alejandra no está en el baño. Juan ya no está en el pasillo. María está en el jardín. María se dirigió a la oficina.,¿Está Juan en el pasillo?,qa9,es,No
1807,María viajó al jardín. Alejandra ya no está en la oficina. Juan ya no está en el dormitorio. María está en el baño. Juan viajó al baño. Santiago se dirigió al pasillo. Juan fue al dormitorio. María ya no está en el baño. Juan viajó a la cocina. María ya no está en el jardín.,¿Está Juan en la oficina?,qa9,es,No
1808,Juan se dirigió al baño. María está en el dormitorio. Juan se dirigió al pasillo. Alejandra está en el pasillo.,¿Está Alejandra en la oficina?,qa9,es,No
1809,Juan se mudó a la oficina. Alejandra se dirigió a la cocina.,¿Está Juan en la oficina?,qa9,es,Sí
1810,Juan se mudó a la oficina. Alejandra se dirigió a la cocina. Juan viajó hasta el pasillo. Santiago volvió al baño. Juan se dirigió al jardín. Alejandra está en la oficina. Santiago volvió al dormitorio. Juan no está en el jardín. Santiago está en la cocina. María se dirigió al dormitorio.,¿Está Santiago en la cocina?,qa9,es,Sí
1811,María viajó a la cocina. María ya no está en la cocina. Juan volvió al baño. Santiago regresó a la oficina. María está en el pasillo. Alejandra está en la oficina.,¿Está María en el pasillo?,qa9,es,Sí
1812,Alejandra no está en el baño. Santiago ya no está en el baño. María se dirigió al pasillo. Santiago ya no está en la oficina. Santiago fue al baño. Juan caminó hacia el jardín.,¿Está María en el dormitorio?,qa9,es,No
1813,Santiago está en el dormitorio. Alejandra fue a la oficina. Santiago está en la cocina. María viajó al dormitorio. María se desplazó a la oficina. Alejandra volvió a la cocina. María viajó al dormitorio. Juan viajó hasta el pasillo.,¿Está Alejandra en el dormitorio?,qa9,es,No
1814,Juan viajó al dormitorio. María ya no está en la oficina. Juan fue al jardín. Santiago fue a la cocina. Alejandra no está en la cocina. Santiago no está en la cocina.,¿Está Alejandra en la cocina?,qa9,es,No
1815,Juan no está en el baño. Juan volvió al jardín.,¿Está Juan en el jardín?,qa9,es,Sí
1816,Juan no está en el baño. Juan volvió al jardín. Juan fue a la oficina. Santiago está en la oficina. Juan salió al pasillo. Santiago fue al dormitorio. Alejandra fue a la oficina. María salió al pasillo. Juan no está en el pasillo. María pasó al dormitorio.,¿Está Alejandra en la oficina?,qa9,es,Sí
1817,Juan salió al pasillo. Santiago ya no está en el dormitorio. Santiago ya no está en el baño. Juan está en la oficina. Alejandra está en el dormitorio. María volvió a la cocina. Alejandra ya no está en el dormitorio. Alejandra caminó hacia el jardín. Alejandra está en el dormitorio. Alejandra se dirigió a la cocina.,¿Está María en la cocina?,qa9,es,Sí
1818,María está en el jardín. Alejandra viajó al jardín.,¿Está Alejandra en la oficina?,qa9,es,No
1819,Juan se dirigió a la oficina. Alejandra fue al dormitorio. Alejandra está en el baño. Alejandra volvió al pasillo. María se dirigió a la cocina. Alejandra ya no está en el pasillo.,¿Está Alejandra en el pasillo?,qa9,es,No
1820,Juan se dirigió a la oficina. Alejandra fue al dormitorio. Alejandra está en el baño. Alejandra volvió al pasillo. María se dirigió a la cocina. Alejandra ya no está en el pasillo. Juan está en el baño. Santiago está en el pasillo. Alejandra está en la oficina. María está en el jardín.,¿Está Alejandra en la cocina?,qa9,es,No
1821,Santiago regresó a la oficina. Alejandra está en el pasillo.,¿Está Alejandra en el pasillo?,qa9,es,Sí
1822,Alejandra se dirigió al dormitorio. Alejandra se dirigió a la oficina. Alejandra caminó hacia el pasillo. Alejandra caminó hacia el jardín. Juan se dirigió al dormitorio. Santiago está en el dormitorio. Juan viajó al jardín. Juan está en la oficina.,¿Está Santiago en el dormitorio?,qa9,es,Sí
1823,Juan se dirigió al dormitorio. María fue al baño. María no está en el baño. Juan ya no está en el dormitorio. Santiago no está en el baño. Santiago se dirigió al jardín. Santiago se dirigió al dormitorio. Santiago está en el jardín. Santiago se dirigió a la cocina. Alejandra ya no está en la oficina.,¿Está Santiago en el pasillo?,qa9,es,No
1824,Juan fue a la cocina. Juan está en el dormitorio. Santiago no está en el pasillo. Alejandra fue a la cocina.,¿Está Juan en el dormitorio?,qa9,es,Sí
1825,María no está en el dormitorio. Santiago fue al jardín. Alejandra está en el baño. Juan ya no está en el jardín.,¿Está Santiago en el jardín?,qa9,es,Sí
1826,Santiago está en la oficina. Santiago viajó al jardín.,¿Está Santiago en el jardín?,qa9,es,Sí
1827,Alejandra viajó a la cocina. María caminó hacia el pasillo. Santiago viajó al baño. María se dirigió al dormitorio. Santiago está en la cocina. Alejandra viajó al jardín. Juan se dirigió al baño. Alejandra se dirigió al baño.,¿Está Alejandra en el baño?,qa9,es,Sí
1828,Santiago no está en el jardín. Alejandra se dirigió al pasillo. Juan viajó al baño. Santiago fue a la cocina. María está en el baño. Alejandra ya no está en el pasillo. Alejandra no está en la oficina. Juan salió al pasillo.,¿Está María en el baño?,qa9,es,Sí
1829,Juan no está en el dormitorio. Juan está en el baño.,¿Está Juan en el jardín?,qa9,es,No
1830,Juan no está en el dormitorio. Juan está en el baño. Juan viajó hasta el pasillo. Alejandra volvió al dormitorio. Juan ya no está en el pasillo. Santiago viajó a la oficina.,¿Está Santiago en la cocina?,qa9,es,No
1831,Juan ya no está en el baño. María está en el pasillo.,¿Está Juan en el baño?,qa9,es,No
1832,Santiago se dirigió al dormitorio. María fue al dormitorio. Juan ya no está en la oficina. Juan caminó hacia el pasillo. Santiago no está en el dormitorio. María volvió al baño. Alejandra no está en la oficina. Santiago viajó a la cocina. Alejandra ya no está en el jardín. Juan no está en el pasillo.,¿Está María en el dormitorio?,qa9,es,No
1833,Alejandra no está en la cocina. Juan está en el dormitorio.,¿Está Juan en la oficina?,qa9,es,No
1834,María está en el pasillo. Juan volvió a la cocina. Santiago está en el baño. Santiago volvió al dormitorio.,¿Está Santiago en la cocina?,qa9,es,No
1835,María está en el pasillo. Juan volvió a la cocina. Santiago está en el baño. Santiago volvió al dormitorio. Santiago se trasladó a la oficina. María se dirigió a la oficina.,¿Está Santiago en el pasillo?,qa9,es,No
1836,María está en el jardín. Alejandra ya no está en la cocina. María se dirigió al baño. Alejandra no está en el dormitorio. María viajó a la cocina. Alejandra se dirigió al baño.,¿Está Alejandra en el pasillo?,qa9,es,No
1837,Santiago está en el baño. Alejandra ya no está en el dormitorio. María ya no está en el dormitorio. Alejandra ya no está en la cocina. Alejandra está en el pasillo. Santiago está en el jardín. Alejandra está en el dormitorio. Alejandra está en el baño. Alejandra se dirigió al pasillo. Juan está en la cocina.,¿Está Alejandra en la cocina?,qa9,es,No
1838,Juan no está en la cocina. Santiago volvió al pasillo. Juan se dirigió a la cocina. Santiago fue al dormitorio. Juan volvió al baño. Juan está en el dormitorio. Santiago volvió a la cocina. María ya no está en el pasillo. Juan viajó a la oficina. María está en la oficina.,¿Está María en el dormitorio?,qa9,es,No
1839,María está en el dormitorio. Alejandra se trasladó a la oficina. Juan caminó hacia el jardín. Santiago no está en el pasillo. Juan fue al baño. Santiago se dirigió a la oficina. Santiago ya no está en la oficina. Santiago viajó a la oficina. Juan fue al jardín. Alejandra está en la cocina.,¿Está Santiago en el dormitorio?,qa9,es,No
1840,Santiago está en la cocina. Alejandra no está en la oficina. Juan se dirigió al pasillo. María está en la cocina. María no está en la cocina. María ya no está en el dormitorio. Alejandra fue a la oficina. María viajó al jardín.,¿Está María en la cocina?,qa9,es,No
1841,Santiago no está en la cocina. María no está en el jardín. Santiago está en el pasillo. Alejandra se dirigió al baño.,¿Está Santiago en el pasillo?,qa9,es,Sí
1842,Juan fue al dormitorio. Santiago no está en la cocina.,¿Está Santiago en la cocina?,qa9,es,No
1843,Santiago está en el baño. Santiago no está en el baño. Alejandra ya no está en la cocina. Juan no está en el dormitorio. Alejandra se dirigió a la oficina. Santiago caminó hacia el jardín. María está en el baño. María no está en el baño. Alejandra no está en la oficina. Juan volvió al jardín.,¿Está María en el baño?,qa9,es,No
1844,Juan fue al baño. Alejandra caminó hacia el jardín. Santiago caminó hacia el jardín. Alejandra regresó a la oficina.,¿Está Santiago en el jardín?,qa9,es,Sí
1845,Juan fue al baño. Alejandra caminó hacia el jardín. Santiago caminó hacia el jardín. Alejandra regresó a la oficina. Santiago se dirigió a la cocina. María está en el baño.,¿Está Alejandra en el baño?,qa9,es,No
1846,Juan volvió a la cocina. María caminó hacia el pasillo. Juan está en el pasillo. Juan ya no está en el pasillo. María ya no está en el pasillo. Juan está en la oficina. Alejandra está en el jardín. Alejandra salió al pasillo. Alejandra está en la cocina. Alejandra no está en la cocina.,¿Está Juan en el jardín?,qa9,es,No
1847,Santiago viajó al jardín. Alejandra está en el baño.,¿Está Alejandra en la cocina?,qa9,es,No
1848,Santiago está en el baño. Alejandra caminó hacia el jardín. Juan se dirigió a la cocina. Alejandra se dirigió al pasillo.,¿Está Juan en la cocina?,qa9,es,Sí
1849,María viajó al jardín. Santiago ya no está en el pasillo. Juan fue a la oficina. Juan está en el pasillo. Alejandra está en el dormitorio. Alejandra está en el baño. Juan no está en el pasillo. Juan volvió al dormitorio.,¿Está Alejandra en la oficina?,qa9,es,No
1850,Alejandra viajó a la oficina. Santiago no está en la cocina. Santiago no está en el dormitorio. María volvió a la cocina. Juan se dirigió a la cocina. Santiago se dirigió al jardín. Alejandra está en el baño. Santiago se dirigió a la oficina.,¿Está Juan en la cocina?,qa9,es,Sí
1851,Alejandra viajó a la oficina. Santiago no está en la cocina. Santiago no está en el dormitorio. María volvió a la cocina. Juan se dirigió a la cocina. Santiago se dirigió al jardín. Alejandra está en el baño. Santiago se dirigió a la oficina. Juan no está en la cocina. Santiago está en el dormitorio.,¿Está Santiago en la oficina?,qa9,es,No
1852,Juan volvió a la cocina. Santiago está en el pasillo. Juan viajó al baño. María se dirigió al jardín. Santiago está en el jardín. Alejandra volvió al jardín.,¿Está Alejandra en el pasillo?,qa9,es,No
1853,María no está en la cocina. Santiago está en el jardín.,¿Está Santiago en el jardín?,qa9,es,Sí
1854,Santiago fue a la oficina. Santiago ya no está en la oficina. Alejandra está en el pasillo. Alejandra está en el dormitorio.,¿Está Alejandra en la oficina?,qa9,es,No
1855,Santiago fue a la oficina. Santiago ya no está en la oficina. Alejandra está en el pasillo. Alejandra está en el dormitorio. Juan caminó hacia el jardín. Juan ya no está en el jardín. María ya no está en el baño. Juan está en el baño.,¿Está Juan en el baño?,qa9,es,Sí
1856,Santiago se dirigió al baño. Santiago está en la cocina. Alejandra caminó hacia el jardín. Santiago está en la oficina.,¿Está Santiago en la oficina?,qa9,es,Sí
1857,María está en la oficina. Juan está en el baño. María volvió al dormitorio. Juan ya no está en el baño.,¿Está María en la cocina?,qa9,es,No
1858,María está en la oficina. Juan está en el baño. María volvió al dormitorio. Juan ya no está en el baño. María volvió al pasillo. María no está en el pasillo.,¿Está María en el pasillo?,qa9,es,No
1859,Alejandra está en la cocina. Alejandra se dirigió al dormitorio. Juan está en el baño. Juan no está en el baño. María está en la oficina. Santiago se dirigió al baño. Alejandra volvió al baño. Santiago se dirigió al pasillo. María se dirigió al jardín. María está en el baño.,¿Está Santiago en el dormitorio?,qa9,es,No
1860,Santiago ya no está en el baño. Santiago está en el baño. Alejandra se trasladó a la oficina. Santiago está en el jardín. María viajó al dormitorio. Santiago no está en el jardín. Alejandra se dirigió al pasillo. Alejandra está en el jardín.,¿Está Alejandra en el jardín?,qa9,es,Sí
1861,María está en la cocina. Juan ya no está en la oficina. Santiago se dirigió al dormitorio. María viajó al jardín.,¿Está María en el jardín?,qa9,es,Sí
1862,María está en la cocina. Juan ya no está en la oficina. Santiago se dirigió al dormitorio. María viajó al jardín. María caminó hacia el pasillo. María no está en el pasillo. María salió al pasillo. María viajó al jardín.,¿Está María en la cocina?,qa9,es,No
1863,María está en el pasillo. Santiago está en el baño. Juan fue al baño. Santiago no está en el baño. Santiago está en el pasillo. Alejandra está en el pasillo.,¿Está Santiago en el pasillo?,qa9,es,Sí
1864,María volvió a la cocina. María está en la oficina. Santiago está en el baño. Alejandra no está en el jardín. Alejandra volvió al pasillo. Santiago no está en el baño. Juan se dirigió al pasillo. María está en la cocina. Santiago ya no está en el dormitorio. Juan no está en el pasillo.,¿Está Santiago en el dormitorio?,qa9,es,No
1865,Juan está en la cocina. Alejandra está en el pasillo. María volvió a la oficina. María está en el dormitorio. Alejandra está en el baño. Juan no está en la cocina. Alejandra está en la cocina. María viajó al jardín. Alejandra está en el jardín. María no está en el jardín.,¿Está Juan en la cocina?,qa9,es,No
1866,Alejandra está en el pasillo. Juan se dirigió a la cocina.,¿Está Juan en la cocina?,qa9,es,Sí
1867,Juan viajó hasta el pasillo. Juan fue al dormitorio.,¿Está Juan en el dormitorio?,qa9,es,Sí
